,0,1,3,mean,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU641,0.000100512902775404,1.67624922473473e-05,1.7648512230419e-05,4.49746357510568e-05,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,Treponema sp. IV:17D:D31
OTU672,8.08253054224296e-05,0,0,2.69417684741432e-05,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,Treponema lecithinolyticum
OTU475,0.000491446170776907,1.67624922473473e-05,7.85391714117416e-05,0.000195582611478665,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,Treponema sp. I:Q:AT20
OTU711,4.95591331329359e-05,0,1.75466301696759e-05,2.23685877675373e-05,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,uncultured Treponema sp.
OTU645,2.43559871075642e-05,0,0,8.11866236918805e-06,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,?
OTU261,0.00185814522114177,0.000271029119996749,9.61876836421606e-05,0.000741787341593561,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,?
OTU609,0.000135442843582307,3.07733436980845e-05,0,5.54053957601306e-05,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,Treponema sp. OMZ 838
OTU675,0.000172711581836057,0,1.75466301696759e-05,6.34194040019108e-05,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,uncultured Treponema sp.
OTU338,0.00128379838391879,9.22517522717737e-05,7.45666101667087e-05,0.000483538915452425,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,Treponema denticola
OTU796,5.46587472215137e-05,0,0,1.82195824071712e-05,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,?,?
OTU565,0.000124264070397691,1.52427406447679e-05,7.85391714117416e-05,7.26819941514002e-05,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,?
OTU647,3.64391648143425e-05,1.52427406447679e-05,0,1.72273018197035e-05,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,Treponema sp. 3:G:BB003
OTU355,0.00103016468627276,0.000260031104580482,0.000103800092421593,0.000464665294424946,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,?
OTU537,0.000174649884988248,0.000106886139539855,7.85391714117416e-05,0.000120025065313281,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,?
OTU635,0.000259730622240362,0,0,8.65768740801207e-05,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,Treponema sp. oral clone BZ013
OTU825,0,0,5.00801282051282e-05,1.66933760683761e-05,?,Unknown,?,?,?,?,?
OTU818,0,9.59343041884917e-06,0,3.19781013961639e-06,?,Unknown,?,?,?,?,?
OTU755,1.39604361240245e-05,1.91868608376983e-05,0,1.1049098987241e-05,?,Unknown,?,?,?,?,?
OTU724,0,9.59343041884917e-06,0,3.19781013961639e-06,?,Unknown,?,?,?,?,?
OTU793,1.39604361240245e-05,3.83737216753967e-05,0,1.74447192664737e-05,?,Unknown,?,?,?,?,?
OTU585,0,0,0.00392988173898952,0.00130996057966317,?,Unknown,?,?,?,?,?
OTU649,0,0,0.00185090466289526,0.000616968220965088,?,Unknown,?,?,?,?,?
OTU676,0,0,0.000863645499416168,0.000287881833138723,?,Unknown,?,?,?,?,?
OTU730,0,9.59343041884917e-06,0,3.19781013961639e-06,?,Unknown,?,?,?,?,?
OTU830,1.39604361240245e-05,0,0,4.65347870800817e-06,?,Unknown,?,?,?,?,?
OTU778,0,0,0.000526782921866273,0.000175594307288758,?,Unknown,?,?,?,?,?
OTU679,4.18813083720735e-05,9.59343041884917e-06,0,1.71582462636409e-05,?,Unknown,?,?,?,?,?
OTU718,0,0,0.00136382238637865,0.000454607462126218,?,Unknown,?,?,?,?,?
OTU750,0,0,0.000558784521298178,0.000186261507099393,?,Unknown,?,?,?,?,?
OTU790,0,0,0.000302434359196706,0.000100811453065569,?,Unknown,?,?,?,?,?
OTU761,0,0,0,0,?,Unknown,?,?,?,?,?
OTU783,2.7920872248049e-05,0,0,9.30695741601634e-06,?,Unknown,?,?,?,?,?
OTU795,0,9.59343041884917e-06,0,3.19781013961639e-06,?,Unknown,?,?,?,?,?
OTU808,2.7920872248049e-05,0,0,9.30695741601634e-06,?,Unknown,?,?,?,?,?
OTU758,1.39604361240245e-05,9.59343041884917e-06,0,7.85128884762456e-06,?,Unknown,?,?,?,?,?
OTU807,0,1.91868608376983e-05,0,6.39562027923278e-06,?,Unknown,?,?,?,?,?
OTU831,0,0,0.000175246119744379,5.84153732481262e-05,?,Unknown,?,?,?,?,?
OTU789,0,0,0.00032768258654372,0.000109227528847907,?,Unknown,?,?,?,?,?
OTU815,0,0,0.000261056993257375,8.70189977524585e-05,?,Unknown,?,?,?,?,?
OTU546,0,0,0.00180055796622693,0.000600185988742312,?,Unknown,?,?,?,?,?
OTU459,0,0,0.00881385159758177,0.00293795053252726,?,Unknown,?,?,?,?,?
OTU780,0,0,0.000350381140313949,0.000116793713437983,?,Unknown,?,?,?,?,?
OTU753,0,0,0.000541143367497544,0.000180381122499181,?,Unknown,?,?,?,?,?
OTU321,0.000376907109093845,7.31003565647803e-05,0,0.000150002488552875,?,Unknown,?,?,?,?,?
OTU835,0,0,9.31772078034065e-05,3.10590692678022e-05,?,Unknown,?,?,?,?,?
OTU667,0,0,0.000955831614272164,0.000318610538090721,?,Unknown,?,?,?,?,?
OTU817,0,9.59343041884917e-06,0,3.19781013961639e-06,?,Unknown,?,?,?,?,?
OTU333,0.00035524192288157,1.91868608376983e-05,0,0.000124809594573089,?,Unknown,?,?,?,?,?
OTU803,0,0,0.000221844127658716,7.39480425529052e-05,?,Unknown,?,?,?,?,?
OTU762,0,0,0.000585398581322473,0.000195132860440824,?,Unknown,?,?,?,?,?
OTU834,0,0,0.000175907715861547,5.86359052871823e-05,?,Unknown,?,?,?,?,?
OTU805,0,9.59343041884917e-06,0,3.19781013961639e-06,?,Unknown,?,?,?,?,?
OTU819,0,0,0.000333649877760105,0.000111216625920035,?,Unknown,?,?,?,?,?
OTU665,0,0,0.000813557838343814,0.000271185946114605,?,Unknown,?,?,?,?,?
OTU772,0,0,0.000704822860722872,0.000234940953574291,?,Unknown,?,?,?,?,?
OTU627,0,0,0.00135409334218273,0.000451364447394245,?,Unknown,?,?,?,?,?
OTU833,0,0,0.000236634550369597,7.88781834565322e-05,?,Unknown,?,?,?,?,?
OTU824,0,0,0.000221000713011888,7.36669043372959e-05,?,Unknown,?,?,?,?,?
OTU828,0,0,0.000207110194443594,6.90367314811979e-05,?,Unknown,?,?,?,?,?
OTU571,0,0,0,0,?,Unknown,?,?,?,?,?
OTU654,0,0,0,0,?,Unknown,?,?,?,?,?
OTU678,0,0,0.000651587079959043,0.000217195693319681,?,Unknown,?,?,?,?,?
OTU294,0.000306855179587012,0.000182275177958134,0,0.000163043452515049,?,Unknown,?,?,?,?,?
OTU739,0.000251287850232441,0,0,8.37626167441471e-05,?,Unknown,?,?,?,?,?
OTU764,0,1.91868608376983e-05,0,6.39562027923278e-06,?,Unknown,?,?,?,?,?
OTU788,0,0,0,0,?,Unknown,?,?,?,?,?
OTU804,0,0,0.000100160256410256,3.33867521367521e-05,?,Unknown,?,?,?,?,?
OTU770,1.39604361240245e-05,0,0,4.65347870800817e-06,?,Unknown,?,?,?,?,?
OTU784,0,0,0.00247780774512311,0.000825935915041038,?,Unknown,?,?,?,?,?
OTU826,0,0,0.000178917908506619,5.96393028355397e-05,?,Unknown,?,?,?,?,?
OTU597,0,0,0.00106115610164758,0.000353718700549195,?,Unknown,?,?,?,?,?
OTU821,0,0,0.000258711583610492,8.62371945368305e-05,?,Unknown,?,?,?,?,?
OTU797,1.39604361240245e-05,0,0,4.65347870800817e-06,?,Unknown,?,?,?,?,?
OTU816,0,0,0.00288423464502034,0.000961411548340113,?,Unknown,?,?,?,?,?
OTU810,0,0,0.000218167630473693,7.27225434912309e-05,?,Unknown,?,?,?,?,?
OTU592,0,0,0.0010797728753607,0.0003599242917869,?,Unknown,?,?,?,?,?
OTU744,0,0,0.000722871769225328,0.000240957256408443,?,Unknown,?,?,?,?,?
OTU806,0,0,0.00126144574321429,0.000420481914404763,?,Unknown,?,?,?,?,?
OTU812,0,0,0.000232629299777496,7.7543099925832e-05,?,Unknown,?,?,?,?,?
OTU777,1.39604361240245e-05,0,0,4.65347870800817e-06,?,Unknown,?,?,?,?,?
OTU670,1.39604361240245e-05,1.91868608376983e-05,0,1.1049098987241e-05,?,Unknown,?,?,?,?,?
OTU757,0,0,0.00111322414203003,0.000371074714010009,?,Unknown,?,?,?,?,?
OTU521,0,0,0.00490230921560594,0.00163410307186865,?,Unknown,?,?,?,?,?
OTU802,1.39604361240245e-05,0,0,4.65347870800817e-06,?,Unknown,?,?,?,?,?
OTU698,2.7920872248049e-05,4.79671520942459e-05,0,2.52960081140983e-05,?,Unknown,?,?,?,?,?
OTU792,4.18813083720735e-05,3.83737216753967e-05,0,2.67516766824901e-05,?,Unknown,?,?,?,?,?
OTU823,0,0,0,0,?,Unknown,?,?,?,?,?
OTU693,0.000362971339224637,0,0,0.000120990446408212,?,Unknown,?,?,?,?,?
OTU814,1.39604361240245e-05,0,0,4.65347870800817e-06,?,Unknown,?,?,?,?,?
OTU743,0,0,0.000628091210024862,0.000209363736674954,?,Unknown,?,?,?,?,?
OTU589,0,0,0.00109838964907382,0.000366129883024605,?,Unknown,?,?,?,?,?
OTU822,1.39604361240245e-05,9.59343041884917e-06,0,7.85128884762456e-06,?,Unknown,?,?,?,?,?
OTU668,0,0,0.000970402528062035,0.000323467509354012,?,Unknown,?,?,?,?,?
OTU507,0,0,0.00273032806096266,0.000910109353654221,?,Unknown,?,?,?,?,?
OTU522,0,0,0.00190589184411729,0.000635297281372429,?,Unknown,?,?,?,?,?
OTU798,1.39604361240245e-05,0,0,4.65347870800817e-06,?,Unknown,?,?,?,?,?
OTU735,8.7484187615763e-05,0.000125886045351074,0,7.11234109889456e-05,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfomicrobiaceae,Desulfomicrobium,Desulfomicrobium orale
OTU617,0,0,0,0,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Helicobacteraceae,Helicobacter,?
OTU150,0.0128602212555033,0.00459225704130169,0.00183180024572749,0.00642809284751083,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter concisus
OTU240,0.00363381131894939,0.00149825615718099,0.000775232297632605,0.00196909992458766,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,?
OTU747,0,0,0,0,Bacteria,Campylobacterota,Campylobacteria,Campylobacterales,Helicobacteraceae,Wolinella,Wolinella succinogenes
OTU450,0.000446675329450462,0.000390008774299777,2.89142691918462e-05,0.000288532790980695,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,Olsenella uli
OTU377,0.00107296726056776,0.000938780838112923,7.4283352100438e-05,0.000695343816927042,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,Olsenella sp. oral taxon 807
OTU741,1.17449467366665e-05,0,0,3.91498224555552e-06,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,DNF00809,Coriobacteriaceae bacterium
OTU441,0.000245887041823087,0.000272494467990661,0.000211074850901911,0.000243152120238553,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Slackia,Slackia exigua
OTU469,0.000343549323384849,0.000344390707573208,2.42283277608179e-05,0.000237389452906292,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Eggerthellaceae,Cryptobacterium,Cryptobacterium curtum
OTU55,0.0722882993044515,0.0173936912799865,0.0109943884447016,0.0335587930097132,Bacteria,Actinobacteriota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Atopobium,?
OTU581,0.000141403974717522,0,7.11490572749911e-05,7.08510106641709e-05,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Brooklawnia,Brooklawnia cerclae
OTU771,0.00018552187302883,0,5.57537912578055e-05,8.04252214288785e-05,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Propionibacterium,Propionibacterium westphaliense
OTU181,0.00524293688054146,0.00674233352925895,0.000788654290510626,0.00425797490010368,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Pseudopropionibacterium,?
OTU593,5.77273507806153e-05,0,0,1.92424502602051e-05,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Pseudopropionibacterium,Propionibacterium sp.
OTU392,0.00180991130899021,0.000235035489229422,0.000116492215204962,0.000720479671141533,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Propionibacterium,Propionibacterium acidifaciens
OTU671,0.000128671080951339,0,0,4.28903603171129e-05,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Propionibacterium,Propionibacterium australiense
OTU413,3.03112944153487e-05,1.55306030533166e-05,0.0112402536500838,0.00376203184918415,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium,Cutibacterium acnes
OTU104,0.0137339774301075,0.0150350483476686,0.00297831700965496,0.0105824475958104,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Rothia,Rothia dentocariosa
OTU248,0.00324445600132604,0.0036672965288916,0.000970623634720791,0.00262745872164614,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,?
OTU658,0.000164181830722558,2.51240334721657e-05,5.00801282051282e-05,7.97953307999507e-05,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,F0332,Actinobaculum sp.
OTU496,8.79106739817543e-05,0.000258574916106179,0,0.000115495196695978,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,F0332,?
OTU786,4.66108733271929e-05,0,0,1.5536957775731e-05,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,?,?
OTU479,0.000423267173364536,7.68077700376744e-05,0.00102132989430507,0.000507134945902427,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium dentium
OTU677,0.000233463581018255,0,5.00801282051282e-05,9.45145697411279e-05,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Alloscardovia,Alloscardovia omnicolens
OTU599,6.59345807852718e-05,0,6.6412086999834e-05,4.41155559283686e-05,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Mobiluncus,Mobiluncus curtisii
OTU773,7.89856829778396e-05,9.37479694858359e-05,0,5.75778841545585e-05,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces dentalis
OTU791,1.87772269791197e-05,9.59343041884917e-06,0,9.45688579932297e-06,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces massiliensis
OTU520,6.34291515575656e-05,0,2.89142691918462e-05,3.07811402498039e-05,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Schaalia cardiffensis
OTU179,0.00881719136539476,0.00277912354481617,0.000889051775909721,0.00416178889537355,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,?
OTU108,0.0410794082764473,0.0120909716261102,0.00119512173777646,0.0181218338801113,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Schaalia odontolytica
OTU247,0.00634730683128724,0.00100966734212646,0.00199123501292444,0.00311606972877938,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces pacaensis
OTU33,0.377210056352029,0.0705611089389535,0.0153951467823053,0.154388770691096,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,?
OTU434,0.00136073642913998,0.000132489769967544,6.6412086999834e-05,0.000519879428702454,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Pauljensenia hongkongensis
OTU292,0.00256457380689507,0.00311045528740886,0.000588604099197813,0.00208787773116725,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,?
OTU748,0.00020531512452543,0,0,6.84383748418102e-05,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,uncultured Actinomyces sp.
OTU86,0.0682380605375635,0.00523758791530983,0.00583790238775341,0.0264378502802089,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,?,?,?
OTU337,0.00425978172429183,0.000114891906537614,3.18775900541919e-05,0.00146885040696121,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces graevenitzii
OTU503,0,2.67215348849638e-05,7.44647281059657e-05,3.37287543303098e-05,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Cellulomonadaceae,Tropheryma,Tropheryma whipplei
OTU18,0.022588339806533,6.84342300064701e-05,0.659306814035022,0.227321196023854,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,?
OTU594,0.0186358751967357,0,3.46606044769555e-05,0.00622351193373754,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Microbacterium,?
OTU42,0.00917108386849027,3.10612061066331e-05,0.647519531615178,0.218907225563258,Bacteria,Actinobacteriota,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,?
OTU96,0,0,0.093612517697554,0.0312041725658513,Bacteria,Actinobacteriota,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Sphaerimonospora,Sphaerimonospora mesophila
OTU4,4.40379900421035e-05,0,9.87614724722622,3.29206376173876,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium tuberculosis
OTU578,0.000798615413720382,1.67624922473473e-05,0.000110418642980862,0.00030859884964953,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,?,?
OTU334,0.000894426588915865,0.000243024755284845,0.000692334771339507,0.000609928705180072,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,?
OTU549,4.50887120409406e-05,0,0.000714909201342244,0.000253332637794395,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,?
OTU274,0.0037434847749281,0.00123327558391913,0.000216830452123349,0.00173119693699019,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium matruchotii
OTU714,4.82094015117634e-05,0,0,1.60698005039211e-05,Bacteria,Actinobacteriota,Actinobacteria,Corynebacteriales,Corynebacteriaceae,Corynebacterium,?
OTU113,0.0316859363878975,0.0010118592453431,0.00269990181533354,0.011799232482858,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales (SR1),?,?,?
OTU220,0.00561759049804736,0.000269072349555535,0.000163079083833353,0.00201658064381208,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales (SR1),?,?,?
OTU298,5.3159334266421e-05,3.10795481033706e-05,0.00094673941213064,0.000343659431500144,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,?,?,?
OTU657,0,9.31836183198994e-05,0,3.10612061066331e-05,Bacteria,Cyanobacteria,Cyanobacteriia,Chloroplast,?,?,?
OTU264,0.000264191693566282,0.0109595305235881,0.000816290565314148,0.00401333759415619,Bacteria,Patescibacteria,Gracilibacteria,Gracilibacteria bacterium oral taxon 873,?,?,?
OTU717,8.11866236918805e-05,1.52427406447679e-05,3.51951424000949e-05,4.38748355789144e-05,Bacteria,Patescibacteria,Gracilibacteria,JGI 0000069-P22,?,?,?
OTU446,0.000401101975827256,0.000307046898471912,7.05940489216759e-05,0.000259580974406948,Bacteria,Firmicutes,Bacilli,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Metamycoplasma faucium
OTU506,9.12186232622149e-05,3.10795481033706e-05,0,4.07660571218618e-05,Bacteria,Firmicutes,Bacilli,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Metamycoplasma salivarium
OTU43,0.0824240746013632,0.013600335272085,0.0349908907725982,0.0436717668820155,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,TM7x,?
OTU142,0.00939471714290224,0.00383362986576534,0.00248330101742258,0.00523721600869672,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,Candidatus Saccharimonas,TM7 phylum
OTU335,0.000361534254328016,0.000289956957368118,3.3206043499917e-05,0.000228232418398684,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,Candidatus Saccharimonas,?
OTU105,0.0158551133197454,0.00425486568788931,0.00382513781796825,0.007978372275201,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,?,?,?
OTU431,0.00031101626174633,1.91868608376983e-05,0.000158423445275476,0.000162875522619835,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,uncultured Candidatus Saccharibacteria bacterium,?,?
OTU482,0.000329974699341204,0.000110635573476711,0.00012730838273648,0.000189306218518132,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,?,?,?
OTU290,0.000773457049819339,0.00244675088032057,0.000357761588335721,0.00119265650615854,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,uncultured Candidatus Saccharibacteria bacterium,?
OTU127,0.00407323813346353,0.00186150924209767,0.000671643524137979,0.00220213029989973,Bacteria,Patescibacteria,Saccharimonadia,Saccharimonadales,Candidatus Saccharibacteria bacterium UB2523,?,?
OTU570,0.000254029996374051,0.000123714954601279,0.00015310578157845,0.000176950244184593,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,?
OTU239,0.00101378824313397,0.00492777933674689,0.00112496825120424,0.00235551194369503,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,?
OTU490,0.000202919176031016,0.000155600861287291,0.000139429842116127,0.000165983293144811,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga ochracea
OTU419,0.000568805729065997,0.000563981403856413,0.000109863634627547,0.000414216922516652,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,uncultured Capnocytophaga sp.
OTU168,0.00240472052462647,0.00688404124561475,0.000775670240600961,0.00335481067028073,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga leadbetteri
OTU525,2.4548311076198e-05,0.000533495922566878,0,0.000186014744547692,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,?
OTU574,5.94321712079945e-05,0.000106699184513376,0,5.537711857379e-05,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,?
OTU230,0.00582680827010404,0.00191378023875603,0.00146529414179154,0.0030686275502172,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga gingivalis
OTU435,2.25443560204703e-05,0.000213398369026751,0.000162605407197317,0.000132849377414846,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Capnocytophaga,Capnocytophaga sp. oral taxon 863 str. F0517
OTU269,0.000827248337887827,0.000291140374451312,0.00318193491855988,0.00143344121029967,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Bergeyella,?
OTU317,0.00037460276963076,1.77304964539007e-05,8.85124736666446e-05,0.000160281913250435,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Bergeyella,Flavobacteriaceae bacterium
OTU373,0.000951828474314594,0.000670354668551456,0.000238083636968419,0.000620088926611489,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Bergeyella,?
OTU631,0,6.09709625790717e-05,0,2.03236541930239e-05,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,Rikenellaceae RC9 gut group,?
OTU497,0.00105384746717604,0,0,0.00035128248905868,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,?,?
OTU621,0.000264134326659801,1.52427406447679e-05,0,9.31256891015231e-05,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,uncultured Bacteroidetes bacterium,?
OTU759,0.000145041647673118,0,0,4.83472158910392e-05,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,p-2534-18B5 gut group,?,?
OTU732,3.47679193676806e-05,1.77304964539007e-05,0.000117808757117612,5.67690576463979e-05,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,?,?
OTU32,0.257109320801114,0.0636772388655648,0.0150097468086539,0.111932102158444,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas pasteri
OTU162,0.0102989751170031,0.00169147478454438,0.0106892176975174,0.00755988919968829,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,?
OTU171,0.00647245588077868,0.00278793032405318,0.00181941322214688,0.00369326647565958,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,?
OTU463,6.1115589726933e-05,0.000122517649975241,0.000170652411748126,0.0001180952171501,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,?
OTU185,0.0033727977575674,0.000618791519104457,0.00212474079367111,0.00203877669011433,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,?
OTU119,0.0264789238959187,0.00240598556433079,0.00116233339060488,0.0100157476169515,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas gingivalis
OTU273,0.00102651450559996,0.000449306764363099,0.000385897709454472,0.000620572993139176,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,?,?
OTU236,0.00615403605054862,0.00261200008577871,0.000192375367284321,0.00298613716787055,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,?,?
OTU93,0.0387951168797775,0.002669120307817,0.01332126773562,0.0182618349744048,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,?
OTU192,0.0085243759287638,0.000189013878565836,0.00363548570113223,0.00411629183615395,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,?
OTU366,0.00131639849305851,3.7935187471017e-05,0.000708305163773733,0.00068754628143442,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,?
OTU60,0.100607415173337,0.0218429539252889,0.00206680801763512,0.0415057257054204,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Alloprevotella,Alloprevotella rava
